Image_Name,Contour_Index,X,Y
IMD196.bmp,0,373,440
IMD196.bmp,0,374,440
IMD196.bmp,0,376,442
IMD196.bmp,0,378,442
IMD196.bmp,0,381,445
IMD196.bmp,0,382,445
IMD196.bmp,0,383,446
IMD196.bmp,0,385,446
IMD196.bmp,0,388,449
IMD196.bmp,0,388,454
IMD196.bmp,0,389,455
IMD196.bmp,0,390,455
IMD196.bmp,0,393,458
IMD196.bmp,0,394,458
IMD196.bmp,0,395,457
IMD196.bmp,0,396,457
IMD196.bmp,0,398,455
IMD196.bmp,0,399,455
IMD196.bmp,0,400,454
IMD196.bmp,0,403,457
IMD196.bmp,0,403,460
IMD196.bmp,0,404,461
IMD196.bmp,0,404,462
IMD196.bmp,0,405,463
IMD196.bmp,0,406,463
IMD196.bmp,0,407,464
IMD196.bmp,0,414,464
IMD196.bmp,0,416,462
IMD196.bmp,0,417,462
IMD196.bmp,0,418,461
IMD196.bmp,0,433,461
IMD196.bmp,0,437,465
IMD196.bmp,0,443,465
IMD196.bmp,0,445,467
IMD196.bmp,0,446,467
IMD196.bmp,0,450,471
IMD196.bmp,0,451,471
IMD196.bmp,0,452,472
IMD196.bmp,0,455,472
IMD196.bmp,0,456,473
IMD196.bmp,0,457,473
IMD196.bmp,0,462,478
IMD196.bmp,0,462,479
IMD196.bmp,0,463,480
IMD196.bmp,0,463,481
IMD196.bmp,0,465,483
IMD196.bmp,0,465,485
IMD196.bmp,0,466,486
IMD196.bmp,0,471,486
IMD196.bmp,0,472,485
IMD196.bmp,0,476,485
IMD196.bmp,0,477,484
IMD196.bmp,0,477,482
IMD196.bmp,0,478,481
IMD196.bmp,0,478,476
IMD196.bmp,0,479,475
IMD196.bmp,0,479,470
IMD196.bmp,0,476,467
IMD196.bmp,0,476,462
IMD196.bmp,0,480,458
IMD196.bmp,0,481,458
IMD196.bmp,0,482,457
IMD196.bmp,0,483,457
IMD196.bmp,0,485,455
IMD196.bmp,0,487,455
IMD196.bmp,0,489,453
IMD196.bmp,0,491,453
IMD196.bmp,0,492,452
IMD196.bmp,0,497,452
IMD196.bmp,0,498,451
IMD196.bmp,0,502,451
IMD196.bmp,0,504,449
IMD196.bmp,0,504,447
IMD196.bmp,0,507,444
IMD196.bmp,0,507,442
IMD196.bmp,0,509,440
IMD196.bmp,0,509,439
IMD196.bmp,0,514,434
IMD196.bmp,0,515,434
IMD196.bmp,0,516,433
IMD196.bmp,0,516,423
IMD196.bmp,0,517,422
IMD196.bmp,0,517,421
IMD196.bmp,0,521,417
IMD196.bmp,0,521,415
IMD196.bmp,0,524,412
IMD196.bmp,0,524,411
IMD196.bmp,0,527,408
IMD196.bmp,0,527,406
IMD196.bmp,0,532,401
IMD196.bmp,0,533,401
IMD196.bmp,0,534,400
IMD196.bmp,0,535,400
IMD196.bmp,0,537,398
IMD196.bmp,0,538,398
IMD196.bmp,0,543,393
IMD196.bmp,0,544,393
IMD196.bmp,0,547,390
IMD196.bmp,0,547,389
IMD196.bmp,0,548,388
IMD196.bmp,0,548,379
IMD196.bmp,0,549,378
IMD196.bmp,0,549,376
IMD196.bmp,0,551,374
IMD196.bmp,0,551,373
IMD196.bmp,0,544,366
IMD196.bmp,0,543,366
IMD196.bmp,0,542,365
IMD196.bmp,0,540,365
IMD196.bmp,0,536,361
IMD196.bmp,0,536,352
IMD196.bmp,0,537,351
IMD196.bmp,0,537,349
IMD196.bmp,0,541,345
IMD196.bmp,0,541,332
IMD196.bmp,0,535,326
IMD196.bmp,0,535,323
IMD196.bmp,0,533,321
IMD196.bmp,0,533,320
IMD196.bmp,0,532,319
IMD196.bmp,0,529,319
IMD196.bmp,0,525,315
IMD196.bmp,0,513,315
IMD196.bmp,0,512,314
IMD196.bmp,0,507,314
IMD196.bmp,0,506,313
IMD196.bmp,0,504,313
IMD196.bmp,0,503,312
IMD196.bmp,0,500,312
IMD196.bmp,0,499,313
IMD196.bmp,0,498,313
IMD196.bmp,0,495,310
IMD196.bmp,0,495,309
IMD196.bmp,0,493,307
IMD196.bmp,0,493,297
IMD196.bmp,0,492,296
IMD196.bmp,0,492,292
IMD196.bmp,0,485,285
IMD196.bmp,0,484,285
IMD196.bmp,0,483,284
IMD196.bmp,0,482,284
IMD196.bmp,0,481,283
IMD196.bmp,0,478,283
IMD196.bmp,0,476,281
IMD196.bmp,0,475,281
IMD196.bmp,0,473,279
IMD196.bmp,0,472,279
IMD196.bmp,0,462,269
IMD196.bmp,0,462,268
IMD196.bmp,0,461,267
IMD196.bmp,0,461,266
IMD196.bmp,0,460,265
IMD196.bmp,0,460,264
IMD196.bmp,0,455,259
IMD196.bmp,0,455,258
IMD196.bmp,0,453,256
IMD196.bmp,0,452,256
IMD196.bmp,0,448,252
IMD196.bmp,0,447,252
IMD196.bmp,0,443,248
IMD196.bmp,0,442,248
IMD196.bmp,0,438,244
IMD196.bmp,0,436,244
IMD196.bmp,0,434,242
IMD196.bmp,0,433,242
IMD196.bmp,0,430,239
IMD196.bmp,0,430,237
IMD196.bmp,0,431,236
IMD196.bmp,0,431,228
IMD196.bmp,0,428,225
IMD196.bmp,0,428,224
IMD196.bmp,0,427,223
IMD196.bmp,0,423,223
IMD196.bmp,0,422,222
IMD196.bmp,0,421,222
IMD196.bmp,0,420,221
IMD196.bmp,0,418,221
IMD196.bmp,0,417,220
IMD196.bmp,0,415,220
IMD196.bmp,0,414,219
IMD196.bmp,0,413,219
IMD196.bmp,0,411,217
IMD197.bmp,0,148,56
IMD197.bmp,0,147,57
IMD197.bmp,0,139,57
IMD197.bmp,0,136,60
IMD197.bmp,0,134,60
IMD197.bmp,0,133,61
IMD197.bmp,0,130,61
IMD197.bmp,0,128,63
IMD197.bmp,0,127,63
IMD197.bmp,0,126,64
IMD197.bmp,0,124,64
IMD197.bmp,0,121,67
IMD197.bmp,0,120,67
IMD197.bmp,0,119,68
IMD197.bmp,0,118,68
IMD197.bmp,0,117,69
IMD197.bmp,0,116,69
IMD197.bmp,0,112,73
IMD197.bmp,0,112,74
IMD197.bmp,0,111,75
IMD197.bmp,0,111,76
IMD197.bmp,0,110,77
IMD197.bmp,0,110,80
IMD197.bmp,0,108,82
IMD197.bmp,0,108,83
IMD197.bmp,0,107,84
IMD197.bmp,0,107,87
IMD197.bmp,0,105,89
IMD197.bmp,0,105,90
IMD197.bmp,0,101,94
IMD197.bmp,0,101,95
IMD197.bmp,0,99,97
IMD197.bmp,0,99,98
IMD197.bmp,0,98,99
IMD197.bmp,0,98,101
IMD197.bmp,0,97,102
IMD197.bmp,0,97,103
IMD197.bmp,0,96,104
IMD197.bmp,0,96,105
IMD197.bmp,0,95,106
IMD197.bmp,0,95,107
IMD197.bmp,0,93,109
IMD197.bmp,0,93,122
IMD197.bmp,0,94,123
IMD197.bmp,0,94,129
IMD197.bmp,0,96,131
IMD197.bmp,0,96,142
IMD197.bmp,0,97,143
IMD197.bmp,0,97,146
IMD197.bmp,0,98,147
IMD197.bmp,0,98,150
IMD197.bmp,0,99,151
IMD197.bmp,0,99,155
IMD197.bmp,0,100,156
IMD197.bmp,0,100,163
IMD197.bmp,0,101,164
IMD197.bmp,0,101,166
IMD197.bmp,0,103,168
IMD197.bmp,0,103,169
IMD197.bmp,0,110,176
IMD197.bmp,0,111,176
IMD197.bmp,0,112,177
IMD197.bmp,0,114,177
IMD197.bmp,0,117,180
IMD197.bmp,0,119,180
IMD197.bmp,0,120,181
IMD197.bmp,0,123,181
IMD197.bmp,0,124,182
IMD197.bmp,0,125,182
IMD197.bmp,0,127,184
IMD197.bmp,0,131,184
IMD197.bmp,0,135,188
IMD197.bmp,0,138,188
IMD197.bmp,0,139,189
IMD197.bmp,0,140,189
IMD197.bmp,0,141,190
IMD197.bmp,0,142,190
IMD197.bmp,0,146,194
IMD197.bmp,0,147,194
IMD197.bmp,0,150,197
IMD197.bmp,0,150,199
IMD197.bmp,0,153,202
IMD197.bmp,0,153,204
IMD197.bmp,0,154,205
IMD197.bmp,0,154,226
IMD197.bmp,0,155,227
IMD197.bmp,0,155,228
IMD197.bmp,0,156,229
IMD197.bmp,0,156,256
IMD197.bmp,0,157,257
IMD197.bmp,0,157,262
IMD197.bmp,0,159,264
IMD197.bmp,0,159,269
IMD197.bmp,0,160,270
IMD197.bmp,0,160,275
IMD197.bmp,0,162,277
IMD197.bmp,0,162,278
IMD197.bmp,0,163,279
IMD197.bmp,0,163,280
IMD197.bmp,0,165,282
IMD197.bmp,0,165,283
IMD197.bmp,0,166,284
IMD197.bmp,0,166,285
IMD197.bmp,0,172,291
IMD197.bmp,0,172,292
IMD197.bmp,0,181,301
IMD197.bmp,0,183,301
IMD197.bmp,0,185,303
IMD197.bmp,0,186,303
IMD197.bmp,0,189,306
IMD197.bmp,0,190,306
IMD197.bmp,0,191,307
IMD197.bmp,0,193,307
IMD197.bmp,0,194,308
IMD197.bmp,0,195,308
IMD197.bmp,0,196,309
IMD197.bmp,0,198,309
IMD197.bmp,0,202,313
IMD197.bmp,0,202,314
IMD197.bmp,0,203,315
IMD197.bmp,0,203,316
IMD197.bmp,0,204,317
IMD197.bmp,0,204,321
IMD197.bmp,0,203,322
IMD197.bmp,0,203,324
IMD197.bmp,0,199,328
IMD197.bmp,0,199,329
IMD197.bmp,0,198,330
IMD197.bmp,0,198,351
IMD197.bmp,0,199,352
IMD197.bmp,0,199,353
IMD197.bmp,0,200,354
IMD197.bmp,0,200,355
IMD197.bmp,0,202,357
IMD197.bmp,0,202,358
IMD197.bmp,0,204,360
IMD197.bmp,0,204,367
IMD197.bmp,0,205,368
IMD197.bmp,0,205,376
IMD197.bmp,0,206,377
IMD197.bmp,0,206,379
IMD197.bmp,0,210,383
IMD197.bmp,0,210,386
IMD197.bmp,0,211,387
IMD197.bmp,0,211,389
IMD197.bmp,0,212,390
IMD197.bmp,0,212,391
IMD197.bmp,0,216,395
IMD197.bmp,0,216,396
IMD197.bmp,0,217,397
IMD197.bmp,0,217,398
IMD197.bmp,0,218,399
IMD197.bmp,0,218,400
IMD197.bmp,0,220,402
IMD197.bmp,0,220,403
IMD197.bmp,0,226,409
IMD197.bmp,0,227,409
IMD197.bmp,0,229,411
IMD197.bmp,0,230,411
IMD197.bmp,0,233,414
IMD197.bmp,0,234,414
IMD197.bmp,0,240,420
IMD197.bmp,0,240,421
IMD197.bmp,0,249,430
IMD197.bmp,0,249,432
IMD197.bmp,0,250,433
IMD197.bmp,0,250,435
IMD197.bmp,0,251,436
IMD197.bmp,0,251,440
IMD197.bmp,0,255,444
IMD197.bmp,0,255,445
IMD197.bmp,0,256,446
IMD197.bmp,0,256,447
IMD197.bmp,0,258,449
IMD197.bmp,0,258,452
IMD197.bmp,0,259,453
IMD197.bmp,0,259,454
IMD197.bmp,0,260,455
IMD197.bmp,0,260,457
IMD197.bmp,0,264,461
IMD197.bmp,0,265,461
IMD197.bmp,0,268,464
IMD197.bmp,0,268,465
IMD197.bmp,0,274,471
IMD197.bmp,0,275,471
IMD197.bmp,0,280,476
IMD197.bmp,0,280,477
IMD197.bmp,0,282,479
IMD197.bmp,0,283,479
IMD197.bmp,0,286,482
IMD197.bmp,0,286,483
IMD197.bmp,0,287,484
IMD197.bmp,0,288,484
IMD197.bmp,0,290,486
IMD197.bmp,0,291,486
IMD197.bmp,0,293,488
IMD197.bmp,0,295,488
IMD197.bmp,0,297,490
IMD197.bmp,0,309,490
IMD197.bmp,0,310,489
IMD197.bmp,0,310,488
IMD197.bmp,0,311,487
IMD197.bmp,0,311,480
IMD197.bmp,0,310,479
IMD197.bmp,0,310,478
IMD197.bmp,0,308,476
IMD197.bmp,0,308,475
IMD197.bmp,0,306,473
IMD197.bmp,0,306,469
IMD197.bmp,0,308,467
IMD197.bmp,0,312,467
IMD197.bmp,0,313,466
IMD197.bmp,0,323,466
IMD197.bmp,0,324,467
IMD197.bmp,0,325,467
IMD197.bmp,0,326,468
IMD197.bmp,0,328,468
IMD197.bmp,0,330,470
IMD197.bmp,0,331,470
IMD197.bmp,0,332,471
IMD197.bmp,0,336,471
IMD197.bmp,0,337,472
IMD197.bmp,0,338,472
IMD197.bmp,0,339,473
IMD197.bmp,0,345,473
IMD197.bmp,0,346,474
IMD197.bmp,0,349,474
IMD197.bmp,0,350,475
IMD197.bmp,0,351,475
IMD197.bmp,0,353,477
IMD197.bmp,0,358,477
IMD197.bmp,0,359,478
IMD197.bmp,0,378,478
IMD197.bmp,0,379,479
IMD197.bmp,0,398,479
IMD197.bmp,0,399,480
IMD197.bmp,0,401,480
IMD197.bmp,0,402,481
IMD197.bmp,0,404,481
IMD197.bmp,0,407,484
IMD197.bmp,0,407,499
IMD197.bmp,0,401,505
IMD197.bmp,0,399,505
IMD197.bmp,0,397,507
IMD197.bmp,0,395,507
IMD197.bmp,0,394,508
IMD197.bmp,0,394,510
IMD197.bmp,0,392,512
IMD197.bmp,0,392,517
IMD197.bmp,0,393,518
IMD197.bmp,0,396,518
IMD197.bmp,0,398,520
IMD197.bmp,0,399,520
IMD197.bmp,0,402,523
IMD197.bmp,0,402,526
IMD197.bmp,0,403,527
IMD197.bmp,0,403,538
IMD197.bmp,0,399,542
IMD197.bmp,0,398,542
IMD197.bmp,0,397,543
IMD197.bmp,0,397,544
IMD197.bmp,0,394,547
IMD197.bmp,0,394,555
IMD197.bmp,0,395,556
IMD197.bmp,0,395,557
IMD197.bmp,0,396,558
IMD197.bmp,0,398,558
IMD197.bmp,0,399,559
IMD197.bmp,0,401,559
IMD197.bmp,0,409,567
IMD197.bmp,0,409,568
IMD197.bmp,0,410,569
IMD197.bmp,0,410,571
IMD197.bmp,0,411,572
IMD197.bmp,0,413,572
IMD197.bmp,0,415,574
IMD197.bmp,0,415,575
IMD197.bmp,0,435,575
IMD197.bmp,0,435,573
IMD197.bmp,0,440,568
IMD197.bmp,0,441,568
IMD197.bmp,0,442,567
IMD197.bmp,0,452,567
IMD197.bmp,0,457,572
IMD197.bmp,0,459,572
IMD197.bmp,0,461,574
IMD197.bmp,0,461,575
IMD197.bmp,0,481,575
IMD197.bmp,0,481,573
IMD197.bmp,0,482,572
IMD197.bmp,0,482,571
IMD197.bmp,0,483,570
IMD197.bmp,0,483,568
IMD197.bmp,0,484,567
IMD197.bmp,0,484,559
IMD197.bmp,0,480,555
IMD197.bmp,0,480,548
IMD197.bmp,0,485,543
IMD197.bmp,0,486,543
IMD197.bmp,0,488,541
IMD197.bmp,0,488,540
IMD197.bmp,0,490,538
IMD197.bmp,0,490,536
IMD197.bmp,0,494,532
IMD197.bmp,0,494,531
IMD197.bmp,0,495,530
IMD197.bmp,0,495,528
IMD197.bmp,0,496,527
IMD197.bmp,0,496,526
IMD197.bmp,0,500,522
IMD197.bmp,0,500,521
IMD197.bmp,0,501,520
IMD197.bmp,0,501,519
IMD197.bmp,0,502,518
IMD197.bmp,0,502,507
IMD197.bmp,0,501,506
IMD197.bmp,0,501,505
IMD197.bmp,0,500,504
IMD197.bmp,0,500,499
IMD197.bmp,0,498,497
IMD197.bmp,0,498,488
IMD197.bmp,0,500,486
IMD197.bmp,0,500,482
IMD197.bmp,0,501,481
IMD197.bmp,0,501,477
IMD197.bmp,0,500,476
IMD197.bmp,0,500,475
IMD197.bmp,0,498,473
IMD197.bmp,0,498,466
IMD197.bmp,0,497,465
IMD197.bmp,0,497,455
IMD197.bmp,0,496,454
IMD197.bmp,0,496,453
IMD197.bmp,0,495,452
IMD197.bmp,0,495,450
IMD197.bmp,0,494,449
IMD197.bmp,0,494,440
IMD197.bmp,0,493,439
IMD197.bmp,0,493,418
IMD197.bmp,0,494,417
IMD197.bmp,0,494,410
IMD197.bmp,0,495,409
IMD197.bmp,0,495,371
IMD197.bmp,0,494,370
IMD197.bmp,0,494,366
IMD197.bmp,0,493,365
IMD197.bmp,0,493,360
IMD197.bmp,0,491,358
IMD197.bmp,0,491,348
IMD197.bmp,0,490,347
IMD197.bmp,0,490,336
IMD197.bmp,0,489,335
IMD197.bmp,0,489,334
IMD197.bmp,0,488,333
IMD197.bmp,0,488,329
IMD197.bmp,0,487,328
IMD197.bmp,0,487,325
IMD197.bmp,0,486,324
IMD197.bmp,0,486,320
IMD197.bmp,0,483,317
IMD197.bmp,0,483,315
IMD197.bmp,0,482,314
IMD197.bmp,0,482,312
IMD197.bmp,0,481,311
IMD197.bmp,0,481,308
IMD197.bmp,0,477,304
IMD197.bmp,0,477,302
IMD197.bmp,0,476,301
IMD197.bmp,0,476,299
IMD197.bmp,0,473,296
IMD197.bmp,0,473,294
IMD197.bmp,0,472,293
IMD197.bmp,0,472,292
IMD197.bmp,0,469,289
IMD197.bmp,0,469,288
IMD197.bmp,0,468,287
IMD197.bmp,0,468,282
IMD197.bmp,0,467,281
IMD197.bmp,0,467,280
IMD197.bmp,0,466,279
IMD197.bmp,0,466,277
IMD197.bmp,0,459,270
IMD197.bmp,0,459,269
IMD197.bmp,0,455,265
IMD197.bmp,0,455,264
IMD197.bmp,0,453,262
IMD197.bmp,0,452,262
IMD197.bmp,0,442,252
IMD197.bmp,0,442,251
IMD197.bmp,0,441,250
IMD197.bmp,0,441,249
IMD197.bmp,0,440,248
IMD197.bmp,0,439,248
IMD197.bmp,0,433,242
IMD197.bmp,0,432,242
IMD197.bmp,0,429,239
IMD197.bmp,0,429,238
IMD197.bmp,0,426,235
IMD197.bmp,0,426,234
IMD197.bmp,0,425,233
IMD197.bmp,0,425,232
IMD197.bmp,0,422,229
IMD197.bmp,0,422,228
IMD197.bmp,0,421,227
IMD197.bmp,0,421,225
IMD197.bmp,0,420,224
IMD197.bmp,0,420,222
IMD197.bmp,0,416,218
IMD197.bmp,0,416,217
IMD197.bmp,0,414,215
IMD197.bmp,0,414,213
IMD197.bmp,0,413,212
IMD197.bmp,0,413,211
IMD197.bmp,0,409,207
IMD197.bmp,0,409,205
IMD197.bmp,0,408,204
IMD197.bmp,0,408,203
IMD197.bmp,0,407,202
IMD197.bmp,0,407,200
IMD197.bmp,0,406,199
IMD197.bmp,0,406,196
IMD197.bmp,0,403,193
IMD197.bmp,0,403,192
IMD197.bmp,0,402,191
IMD197.bmp,0,402,190
IMD197.bmp,0,397,185
IMD197.bmp,0,397,184
IMD197.bmp,0,396,183
IMD197.bmp,0,396,182
IMD197.bmp,0,394,180
IMD197.bmp,0,394,179
IMD197.bmp,0,392,177
IMD197.bmp,0,392,176
IMD197.bmp,0,391,175
IMD197.bmp,0,391,174
IMD197.bmp,0,389,172
IMD197.bmp,0,389,171
IMD197.bmp,0,387,169
IMD197.bmp,0,387,168
IMD197.bmp,0,375,156
IMD197.bmp,0,375,155
IMD197.bmp,0,374,154
IMD197.bmp,0,374,152
IMD197.bmp,0,373,151
IMD197.bmp,0,373,150
IMD197.bmp,0,370,147
IMD197.bmp,0,370,145
IMD197.bmp,0,369,144
IMD197.bmp,0,368,144
IMD197.bmp,0,367,143
IMD197.bmp,0,366,143
IMD197.bmp,0,365,142
IMD197.bmp,0,363,142
IMD197.bmp,0,361,140
IMD197.bmp,0,360,140
IMD197.bmp,0,359,139
IMD197.bmp,0,358,139
IMD197.bmp,0,356,137
IMD197.bmp,0,354,137
IMD197.bmp,0,353,136
IMD197.bmp,0,351,136
IMD197.bmp,0,350,135
IMD197.bmp,0,349,135
IMD197.bmp,0,347,133
IMD197.bmp,0,343,133
IMD197.bmp,0,342,132
IMD197.bmp,0,340,132
IMD197.bmp,0,339,131
IMD197.bmp,0,338,131
IMD197.bmp,0,337,130
IMD197.bmp,0,336,130
IMD197.bmp,0,335,129
IMD197.bmp,0,323,129
IMD197.bmp,0,322,130
IMD197.bmp,0,314,130
IMD197.bmp,0,313,131
IMD197.bmp,0,311,131
IMD197.bmp,0,310,132
IMD197.bmp,0,305,132
IMD197.bmp,0,301,128
IMD197.bmp,0,299,128
IMD197.bmp,0,295,124
IMD197.bmp,0,294,124
IMD197.bmp,0,289,119
IMD197.bmp,0,289,118
IMD197.bmp,0,284,113
IMD197.bmp,0,284,109
IMD197.bmp,0,283,108
IMD197.bmp,0,283,107
IMD197.bmp,0,282,106
IMD197.bmp,0,282,105
IMD197.bmp,0,280,103
IMD197.bmp,0,280,102
IMD197.bmp,0,278,100
IMD197.bmp,0,277,100
IMD197.bmp,0,274,97
IMD197.bmp,0,273,97
IMD197.bmp,0,272,96
IMD197.bmp,0,270,96
IMD197.bmp,0,269,95
IMD197.bmp,0,266,95
IMD197.bmp,0,265,94
IMD197.bmp,0,264,94
IMD197.bmp,0,263,93
IMD197.bmp,0,260,93
IMD197.bmp,0,256,89
IMD197.bmp,0,253,89
IMD197.bmp,0,252,88
IMD197.bmp,0,251,88
IMD197.bmp,0,250,87
IMD197.bmp,0,249,87
IMD197.bmp,0,247,85
IMD197.bmp,0,246,85
IMD197.bmp,0,245,84
IMD197.bmp,0,243,84
IMD197.bmp,0,241,82
IMD197.bmp,0,240,82
IMD197.bmp,0,238,80
IMD197.bmp,0,237,80
IMD197.bmp,0,235,78
IMD197.bmp,0,233,78
IMD197.bmp,0,231,76
IMD197.bmp,0,230,76
IMD197.bmp,0,229,75
IMD197.bmp,0,228,75
IMD197.bmp,0,227,74
IMD197.bmp,0,225,74
IMD197.bmp,0,223,72
IMD197.bmp,0,222,72
IMD197.bmp,0,221,71
IMD197.bmp,0,217,71
IMD197.bmp,0,216,70
IMD197.bmp,0,213,70
IMD197.bmp,0,212,69
IMD197.bmp,0,211,69
IMD197.bmp,0,210,68
IMD197.bmp,0,209,68
IMD197.bmp,0,208,67
IMD197.bmp,0,206,67
IMD197.bmp,0,204,65
IMD197.bmp,0,202,65
IMD197.bmp,0,201,64
IMD197.bmp,0,200,64
IMD197.bmp,0,199,63
IMD197.bmp,0,195,63
IMD197.bmp,0,194,62
IMD197.bmp,0,188,62
IMD197.bmp,0,187,61
IMD197.bmp,0,182,61
IMD197.bmp,0,181,60
IMD197.bmp,0,176,60
IMD197.bmp,0,174,58
IMD197.bmp,0,173,58
IMD197.bmp,0,172,57
IMD197.bmp,0,171,57
IMD197.bmp,0,170,56
IMD198.bmp,0,321,98
IMD198.bmp,0,318,101
IMD198.bmp,0,317,101
IMD198.bmp,0,315,103
IMD198.bmp,0,315,104
IMD198.bmp,0,312,107
IMD198.bmp,0,311,107
IMD198.bmp,0,310,108
IMD198.bmp,0,309,108
IMD198.bmp,0,308,109
IMD198.bmp,0,307,109
IMD198.bmp,0,305,111
IMD198.bmp,0,301,111
IMD198.bmp,0,300,112
IMD198.bmp,0,299,112
IMD198.bmp,0,297,114
IMD198.bmp,0,296,114
IMD198.bmp,0,294,116
IMD198.bmp,0,293,116
IMD198.bmp,0,292,117
IMD198.bmp,0,290,117
IMD198.bmp,0,285,122
IMD198.bmp,0,284,122
IMD198.bmp,0,282,124
IMD198.bmp,0,281,124
IMD198.bmp,0,280,125
IMD198.bmp,0,279,125
IMD198.bmp,0,276,128
IMD198.bmp,0,275,128
IMD198.bmp,0,274,129
IMD198.bmp,0,271,129
IMD198.bmp,0,269,131
IMD198.bmp,0,267,131
IMD198.bmp,0,266,132
IMD198.bmp,0,261,132
IMD198.bmp,0,258,135
IMD198.bmp,0,253,135
IMD198.bmp,0,252,136
IMD198.bmp,0,249,136
IMD198.bmp,0,247,138
IMD198.bmp,0,246,138
IMD198.bmp,0,244,140
IMD198.bmp,0,243,140
IMD198.bmp,0,241,142
IMD198.bmp,0,241,156
IMD198.bmp,0,239,158
IMD198.bmp,0,239,161
IMD198.bmp,0,236,164
IMD198.bmp,0,236,169
IMD198.bmp,0,235,170
IMD198.bmp,0,235,184
IMD198.bmp,0,234,185
IMD198.bmp,0,234,186
IMD198.bmp,0,231,189
IMD198.bmp,0,230,189
IMD198.bmp,0,225,194
IMD198.bmp,0,221,194
IMD198.bmp,0,220,195
IMD198.bmp,0,219,195
IMD198.bmp,0,218,196
IMD198.bmp,0,217,196
IMD198.bmp,0,216,197
IMD198.bmp,0,215,197
IMD198.bmp,0,213,199
IMD198.bmp,0,212,199
IMD198.bmp,0,207,204
IMD198.bmp,0,207,207
IMD198.bmp,0,206,208
IMD198.bmp,0,206,209
IMD198.bmp,0,205,210
IMD198.bmp,0,205,214
IMD198.bmp,0,203,216
IMD198.bmp,0,203,222
IMD198.bmp,0,202,223
IMD198.bmp,0,202,224
IMD198.bmp,0,201,225
IMD198.bmp,0,201,227
IMD198.bmp,0,200,228
IMD198.bmp,0,200,229
IMD198.bmp,0,198,231
IMD198.bmp,0,198,237
IMD198.bmp,0,199,238
IMD198.bmp,0,199,239
IMD198.bmp,0,200,240
IMD198.bmp,0,200,244
IMD198.bmp,0,201,245
IMD198.bmp,0,201,246
IMD198.bmp,0,202,247
IMD198.bmp,0,202,250
IMD198.bmp,0,204,252
IMD198.bmp,0,204,269
IMD198.bmp,0,201,272
IMD198.bmp,0,200,272
IMD198.bmp,0,198,274
IMD198.bmp,0,197,274
IMD198.bmp,0,196,275
IMD198.bmp,0,196,277
IMD198.bmp,0,195,278
IMD198.bmp,0,195,279
IMD198.bmp,0,194,280
IMD198.bmp,0,194,281
IMD198.bmp,0,192,283
IMD198.bmp,0,192,284
IMD198.bmp,0,191,285
IMD198.bmp,0,191,286
IMD198.bmp,0,190,287
IMD198.bmp,0,190,291
IMD198.bmp,0,189,292
IMD198.bmp,0,189,296
IMD198.bmp,0,188,297
IMD198.bmp,0,188,300
IMD198.bmp,0,187,301
IMD198.bmp,0,188,302
IMD198.bmp,0,188,310
IMD198.bmp,0,189,311
IMD198.bmp,0,189,318
IMD198.bmp,0,190,319
IMD198.bmp,0,190,320
IMD198.bmp,0,191,321
IMD198.bmp,0,191,322
IMD198.bmp,0,192,323
IMD198.bmp,0,192,324
IMD198.bmp,0,193,325
IMD198.bmp,0,193,326
IMD198.bmp,0,195,328
IMD198.bmp,0,198,328
IMD198.bmp,0,199,329
IMD198.bmp,0,200,329
IMD198.bmp,0,201,330
IMD198.bmp,0,202,330
IMD198.bmp,0,203,331
IMD198.bmp,0,207,331
IMD198.bmp,0,209,333
IMD198.bmp,0,227,333
IMD198.bmp,0,228,334
IMD198.bmp,0,230,334
IMD198.bmp,0,235,339
IMD198.bmp,0,235,341
IMD198.bmp,0,236,342
IMD198.bmp,0,236,347
IMD198.bmp,0,235,348
IMD198.bmp,0,235,350
IMD198.bmp,0,234,351
IMD198.bmp,0,234,353
IMD198.bmp,0,233,354
IMD198.bmp,0,233,355
IMD198.bmp,0,232,356
IMD198.bmp,0,232,358
IMD198.bmp,0,225,365
IMD198.bmp,0,223,365
IMD198.bmp,0,222,366
IMD198.bmp,0,222,367
IMD198.bmp,0,221,368
IMD198.bmp,0,221,369
IMD198.bmp,0,219,371
IMD198.bmp,0,219,379
IMD198.bmp,0,220,380
IMD198.bmp,0,221,380
IMD198.bmp,0,225,384
IMD198.bmp,0,229,384
IMD198.bmp,0,230,385
IMD198.bmp,0,236,385
IMD198.bmp,0,237,384
IMD198.bmp,0,246,384
IMD198.bmp,0,247,383
IMD198.bmp,0,250,383
IMD198.bmp,0,252,381
IMD198.bmp,0,253,381
IMD198.bmp,0,256,378
IMD198.bmp,0,257,378
IMD198.bmp,0,265,370
IMD198.bmp,0,265,368
IMD198.bmp,0,271,362
IMD198.bmp,0,275,362
IMD198.bmp,0,277,360
IMD198.bmp,0,288,360
IMD198.bmp,0,290,362
IMD198.bmp,0,292,362
IMD198.bmp,0,299,369
IMD198.bmp,0,300,369
IMD198.bmp,0,303,372
IMD198.bmp,0,303,376
IMD198.bmp,0,305,378
IMD198.bmp,0,307,378
IMD198.bmp,0,308,379
IMD198.bmp,0,314,379
IMD198.bmp,0,316,377
IMD198.bmp,0,317,377
IMD198.bmp,0,318,376
IMD198.bmp,0,320,376
IMD198.bmp,0,323,373
IMD198.bmp,0,324,373
IMD198.bmp,0,325,372
IMD198.bmp,0,328,372
